Latency,Length of Numbers
0.058241624967195094,100000
0.043748583004344255,100000
0.053791999991517514,100000
0.04735270905075595,100000
0.0505836249794811,100000
0.047191624995321035,100000
0.04342079203343019,100000
0.04972449998604134,100000
0.046972916985396296,100000
0.047593874973244965,100000
0.053884291963186115,100000
0.050974750018212944,100000
0.04739570803940296,100000
0.044942791981156915,100000
0.04785225004889071,100000
0.047730916005093604,100000
0.046826999983750284,100000
0.049165292002726346,100000
0.046134417003486305,100000
0.05690141598461196,100000
0.045040416007395834,100000
0.045695333974435925,100000
0.04775958298705518,100000
0.05553804198279977,100000
0.047324208018835634,100000
0.0476504159742035,100000
0.06035737501224503,100000
0.04547241696855053,100000
0.0470047079725191,100000
0.046206582977902144,100000
0.05040187499253079,100000
0.05108312499942258,100000
0.046032375015784055,100000
0.05715770798269659,100000
0.05555674998322502,100000
0.04663345904555172,100000
0.04975533299148083,100000
0.047975041961763054,100000
0.048081958026159555,100000
0.047744124953169376,100000
0.04788258299231529,100000
0.04490974999498576,100000
0.045928790990728885,100000
0.0461099169915542,100000
0.0423047500080429,100000
0.04389858397189528,100000
0.05426216701744124,100000
0.04657104198122397,100000
0.0617179999826476,100000
0.04800474998774007,100000
0.05081045802216977,100000
0.05048024997813627,100000
0.05030662502394989,100000
0.05377158400369808,100000
0.05064904200844467,100000
0.04830454202601686,100000
0.04753833304857835,100000
0.06100495799910277,100000
0.04943304101470858,100000
0.04977358301403001,100000
0.04916387499542907,100000
0.0467934170155786,100000
0.04604054195806384,100000
0.04997462499886751,100000
0.04823437501909211,100000
0.04958666698075831,100000
0.04813416698016226,100000
0.04872570902807638,100000
0.04689979198155925,100000
0.05372608301695436,100000
0.052995167032349855,100000
0.0556885419646278,100000
0.04622924997238442,100000
0.052853291970677674,100000
0.05504849995486438,100000
0.05214679200435057,100000
0.04687558300793171,100000
0.05483195901615545,100000
0.050665165996178985,100000
0.055428875028155744,100000
0.049631332978606224,100000
0.0452133750077337,100000
0.05105599999660626,100000
0.046368875016923994,100000
0.049402916978579015,100000
0.05152087501483038,100000
0.05071854201378301,100000
0.04962654097471386,100000
0.05447829101467505,100000
0.07167545799165964,100000
0.04799404100049287,100000
0.04786929104011506,100000
0.04811208299361169,100000
0.052344667026773095,100000
0.04574595903977752,100000
0.049912833026610315,100000
0.04644029203336686,100000
0.04732095799408853,100000
0.049083083984442055,100000
0.05508083401946351,100000
